"Bluetooth:
        5.2","Location:
        GPS, A-GPS, Glonass, Galileo, BeiDou, Cell ID, Wi-Fi positioning","Other:
        NFC","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Type-C (reversible), USB 3.2","Wi-Fi:
        802.11 a, b, g, n, ac, ax (Wi-Fi 6); Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Samsung-Galaxy-S22_id11763
"Bluetooth:
        5.2","Location:
        GPS, A-GPS, Glonass, Galileo, BeiDou, Cell ID, Wi-Fi positioning","Other:
        NFC","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Type-C (reversible), USB 3.2","Wi-Fi:
        802.11 a, b, g, n, ac, ax (Wi-Fi 6); Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Samsung-Galaxy-S22-Ultra_id11761
"Bluetooth:
        5.0","Location:
        GPS, A-GPS, Glonass, Galileo, BeiDou","Other:
        NFC","Sensors:
        Accelerometer, Gyroscope, Compass, Hall (for flip covers)","USB:
        Type-C (reversible), USB 3.2","Wi-Fi:
        802.11 a, b, g, n, ac, ax (Wi-Fi 6); Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Samsung-Galaxy-S21-FE_id11702
"Bluetooth:
        Yes","Location:
        GPS, A-GPS, Cell ID, Wi-Fi positioning","Other:
        NFC","Sensors:
        Accelerometer, Gyroscope","USB:
        Type-C (reversible), USB 2.0","Wi-Fi:
        802.11 a, b, g, n, ac, dual-band; Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Samsung-Galaxy-A13-5G_id11849
"Bluetooth:
        5.1","Location:
        GPS, A-GPS, Glonass, Galileo, Cell ID, Wi-Fi positioning","Sensors:
        Accelerometer","USB:
        microUSB","Wi-Fi:
        802.11 b, g, n; Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Samsung-Galaxy-A03_id11848
"Bluetooth:
        5.1","Location:
        GPS, A-GPS, Glonass, Galileo, BeiDou, Cell ID, Wi-Fi positioning","Other:
        NFC","Sensors:
        Accelerometer, Gyroscope, Compass, Hall (for flip covers)","USB:
        Type-C (reversible)","Wi-Fi:
        802.11 a, b, g, n, ac; Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Samsung-Galaxy-A33-5G_id11841
"Bluetooth:
        5.1","Location:
        GPS, A-GPS, Glonass, Galileo, BeiDou, Cell ID, Wi-Fi positioning","Other:
        NFC","Sensors:
        Accelerometer, Gyroscope, Compass, Hall (for flip covers)","USB:
        Type-C (reversible)","Wi-Fi:
        802.11 a, b, g, n, ac; Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Samsung-Galaxy-A53-5G_id11840
"Bluetooth:
        5.0","Location:
        GPS, A-GPS, Glonass, Galileo, BeiDou, Cell ID, Wi-Fi positioning","Other:
        NFC","Sensors:
        Accelerometer, Gyroscope, Compass, Hall (for flip covers)","USB:
        Type-C (reversible), USB 2.0","Wi-Fi:
        802.11 a, b, g, n, ac, dual-band; Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Samsung-Galaxy-A52s_id11801
"Bluetooth:
        5.0","Location:
        GPS, A-GPS, Glonass, Galileo, BeiDou, Cell ID, Wi-Fi positioning","Sensors:
        Accelerometer","USB:
        Type-C (reversible), USB 2.0","Wi-Fi:
        802.11 b, g, n; Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Samsung-Galaxy-A03s_id11813
"Bluetooth:
        5.2","Location:
        GPS, A-GPS, Glonass, Galileo, Cell ID, Wi-Fi positioning","Other:
        NFC","Sensors:
        Accelerometer, Gyroscope, Compass, Barometer","USB:
        Type-C (reversible), USB 3.2","Wi-Fi:
        802.11 a, b, g, n, ac, ax (Wi-Fi 6); Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Samsung-Galaxy-Z-Fold-3_id11768
"Bluetooth:
        5.1","Location:
        GPS, A-GPS, Glonass, Galileo, BeiDou","Other:
        NFC","Sensors:
        Accelerometer, Gyroscope, Compass, Hall (for flip covers), Barometer","USB:
        Type-C (reversible), USB 3.1","Wi-Fi:
        802.11 a, b, g, n, ac; Wi-Fi Direct, Hotspot",https://www.phonearena.com/phones/Samsung-Galaxy-Z-Flip-3_id11769
